Contig name,Number of restriction sites,Contig length,Contig coverage,Hi-C contacts mapped to the same contigs,Contig annotation,Is Viral
k141_7665,200,18633,57.6343,3099,paradoxus,False
k141_4061,160,13382,303.992,10748,Rhinovirus,True
k141_4064,11,1617,10.8896,12,kudriavzevii,False
k141_13873,159,26630,125.253,9000,kluyveri,False
k141_12095,805,65929,71.0103,17880,lactis,False
k141_12096,8,1146,12.1376,31,kudriavzevii,False
k141_12102,6,1047,206.308,312,kluyveri,False
k141_1464,218,18587,63.3361,3260,paradoxus,False
k141_3121,1262,85577,94.4667,26068,castellii,False
k141_1465,157,9875,53.3093,1469,paradoxus,False
k141_6025,2083,142109,95.0202,46205,castellii,False
k141_6027,18,1028,93.5159,84,mikatae,False
k141_6030,11,1082,208.74,159,cerevisiae,False
k141_3122,142,12095,299.471,8447,cerevisiae,False
k141_12104,59,5169,99.1096,707,stipitis,False
k141_5112,432,37953,77.0613,7845,mikatae,False
k141_5113,14,1936,103.454,232,uvarum,False
k141_5114,16,1182,9.77713,18,kudriavzevii,False
k141_5116,76,6002,72.9373,533,uvarum,False
k141_4068,467,38607,56.7048,6510,paradoxus,False
k141_5117,67,5235,76.0271,495,uvarum,False
k141_5118,43,3764,54.1004,1321,paradoxus,False
k141_2239,1002,98231,101.057,47243,kluyveri,False
k141_6034,275,20569,73.5622,3974,uvarum,False
k141_3123,287,23382,276.334,22797,cerevisiae,False
k141_2240,62,6408,122.151,1561,kluyveri,False
k141_3126,105,9144,61.927,1822,Rhinovirus,True
k141_5120,18,2983,342.869,406,paradoxus,False
k141_13874,470,41873,76.0445,6943,Coronavirus,True
k141_5121,15,2137,13.3785,39,kudriavzevii,False
k141_4070,103,9135,165.797,4828,paradoxus,False
k141_5122,10,1133,73.5443,404,paradoxus,False
k141_4071,18,1885,52.4628,366,paradoxus,False
k141_5125,23,2011,48.8974,253,paradoxus,False
k141_5126,118,10058,57.8679,1580,paradoxus,False
k141_4072,223,14864,197.424,10994,cerevisiae,False
k141_4074,26,2518,106.033,668,kluyveri,False
k141_10299,1267,108807,81.0794,25700,mikatae,False
k141_6692,812,66478,70.5695,11335,wickerhamii,False
k141_3127,126,10057,68.3578,2043,paradoxus,False
k141_6697,38,2467,66.8136,193,stipitis,False
k141_6698,15,1288,10.2276,23,kudriavzevii,False
k141_6036,407,31668,289.378,32845,cerevisiae,False
k141_6040,23,1535,37.0845,113,Influenzavirus,True
k141_6701,31,6734,124.557,2236,Enterovirus,True
k141_7669,893,87950,81.4438,17355,waltii,False
k141_10301,62,5160,74.3453,742,mikatae,False
k141_4075,79,8239,309.663,4845,cerevisiae,False
k141_4088,13,1213,12.2079,79,kudriavzevii,False
k141_10302,140,9846,53.2393,1329,paradoxus,False
k141_6044,61,7432,82.8347,895,Rhinovirus,True
k141_6045,36,3348,48.1892,373,paradoxus,False
k141_10306,100,10461,288.666,7885,cerevisiae,False
k141_7671,43,4159,95.8708,1588,Herpesvirus,True
k141_2242,576,47968,86.9548,12267,mikatae,False
k141_2248,55,4778,105.529,2222,kluyveri,False
k141_6707,255,22281,82.0955,3221,uvarum,False
k141_6709,12,1009,10.3644,26,kudriavzevii,False
k141_6712,10,2312,278.025,2865,mikatae,False
k141_9515,1867,195799,83.7794,71084,waltii,False
k141_3131,563,45285,277.383,32551,Herpesvirus,True
k141_4091,198,18608,168.753,6339,waltii,False
k141_6048,74,6692,61.2703,785,paradoxus,False
k141_4094,18,1056,10.4834,22,kudriavzevii,False
k141_13875,791,63079,87.6095,13797,Herpesvirus,True
k141_6056,97,8287,58.8921,1661,Herpesvirus,True
k141_6064,118,8427,104.531,1642,Enterovirus,True
k141_6065,71,2851,544.849,3932,cerevisiae,False
k141_3132,36,2328,57.5253,307,paradoxus,False
k141_11020,2666,210288,72.2167,60816,lactis,False
k141_9519,27,2728,53.3635,339,paradoxus,False
k141_9523,28,1004,586.049,2682,Enterovirus,True
k141_9525,10,1047,11.3946,16,kudriavzevii,False
k141_3134,47,4299,71.9156,1357,mikatae,False
k141_11022,36,3780,61.3532,613,Rhinovirus,True
k141_2251,171,18864,82.4649,4976,waltii,False
k141_3139,26,1498,68.2374,104,paradoxus,False
k141_11023,54,3986,20.7187,102,kudriavzevii,False
k141_6715,228,16130,55.5367,1998,paradoxus,False
k141_2253,47,4141,194.56,2501,cerevisiae,False
k141_6717,11,1781,223.691,177,cerevisiae,False
k141_11028,69,4510,81.0661,1099,mikatae,False
k141_3140,128,11376,289.682,7858,cerevisiae,False
k141_3142,21,1488,47.7945,118,uvarum,False
k141_9529,225,16169,78.2214,6243,lactis,False
k141_11029,84,6447,54.8185,1183,paradoxus,False
k141_9530,47,2829,136.987,881,castellii,False
k141_4102,363,29545,295.466,26104,cerevisiae,False
k141_11030,27,3051,241.427,575,mikatae,False
k141_6068,20,1094,11.5169,7,kudriavzevii,False
k141_10310,421,38563,79.6203,6215,Coronavirus,True
k141_3143,33,3070,104.67,948,castellii,False
k141_2256,37,3506,549.305,3099,cerevisiae,False
k141_600,1617,220759,47.2191,4553,gossypii,False
k141_12108,1288,129827,79.9439,20500,wickerhamii,False
k141_603,11,1083,9.4523,132,kudriavzevii,False
k141_12109,18,2047,58.3991,184,paradoxus,False
k141_12117,76,5586,295.883,3374,castellii,False
k141_9531,69,5051,60.4721,662,paradoxus,False
k141_11033,103,5312,67.0232,914,Enterovirus,True
k141_10311,123,11007,57.2033,2601,Rhinovirus,True
k141_4107,28,4162,937.848,8582,Rhinovirus,True
k141_4108,33,2759,370.756,1908,cerevisiae,False
k141_12122,96,9391,86.4994,2860,mikatae,False
k141_12127,19,1741,35.3903,37,kudriavzevii,False
k141_11035,138,12089,108.071,3980,Influenzavirus,True
k141_11036,33,1289,1407.47,8009,cerevisiae,False
k141_10315,149,12221,80.6732,2609,lactis,False
k141_7672,701,75400,86.0521,25855,waltii,False
k141_607,145,13235,101.241,5693,uvarum,False
k141_10319,16,1953,184.412,515,castellii,False
k141_8536,2948,246332,87.5148,46292,stipitis,False
k141_12128,328,26749,49.205,5652,paradoxus,False
k141_9536,256,21305,77.7245,4536,mikatae,False
k141_12129,13,1019,9.95052,49,kudriavzevii,False
k141_8539,11,1988,189.214,80,gossypii,False
k141_12131,29,1749,12.4234,22,kudriavzevii,False
k141_8540,5,1440,94.0,37,gossypii,False
k141_12133,97,6741,67.2132,1046,mikatae,False
k141_7674,55,4982,83.9957,1933,mikatae,False
k141_12135,44,1535,708.778,860,uvarum,False
k141_7677,26,1094,45.0106,1383,pastoris,False
k141_12138,21,1630,10.1601,15,kudriavzevii,False
k141_7678,23,1935,251.426,414,cerevisiae,False
k141_3145,370,44441,49.7496,1171,gossypii,False
k141_3146,12,1103,12418.9,50058,castellii,False
k141_12140,135,11633,58.3155,3731,paradoxus,False
k141_12143,13,1206,18.6534,30,kudriavzevii,False
k141_1467,2617,177465,97.551,48959,castellii,False
k141_11038,364,28020,65.0271,4902,paradoxus,False
k141_12145,55,4577,97.166,1607,mikatae,False
k141_7680,258,20707,305.104,15262,cerevisiae,False
k141_8543,135,12458,281.208,8493,cerevisiae,False
k141_4115,206,19366,95.5839,8783,kluyveri,False
k141_10320,294,24451,297.649,18178,cerevisiae,False
k141_10321,130,11083,80.4866,1883,mikatae,False
k141_610,474,39650,81.992,6576,mikatae,False
k141_8544,169,14312,55.7655,2183,Herpesvirus,True
k141_10322,26,2600,98.342,367,uvarum,False
k141_5127,1823,148322,79.4118,31502,mikatae,False
k141_11041,77,6347,87.9558,1519,mikatae,False
k141_3148,92,15010,130.184,3841,kluyveri,False
k141_11042,11,1342,8.91443,47,kudriavzevii,False
k141_3149,20,1798,9.98908,24,kudriavzevii,False
k141_1471,124,11436,85.1308,1540,Coronavirus,True
k141_6718,717,58307,98.8468,19048,kluyveri,False
k141_6719,5,1159,94.8613,97,cerevisiae,False
k141_1479,25,1465,56.3414,575,wickerhamii,False
k141_7681,125,13298,111.142,8875,kluyveri,False
k141_7689,108,8528,59.3625,3136,paradoxus,False
k141_7692,16,2436,13.4484,30,Herpesvirus,True
k141_10324,20,4562,168.711,500,uvarum,False
k141_10325,8,1109,54.0813,166,paradoxus,False
k141_9538,653,53190,273.961,34716,cerevisiae,False
k141_2259,947,64155,99.5102,15939,castellii,False
k141_8559,159,14199,58.3907,2453,paradoxus,False
k141_6723,105,12381,89.5812,4022,waltii,False
k141_8564,39,3378,282.617,1501,cerevisiae,False
k141_3151,381,27230,245.848,14118,cerevisiae,False
k141_3153,15,1045,51.3855,191,paradoxus,False
k141_6724,116,10035,107.332,3727,kluyveri,False
k141_3154,80,8058,287.503,6350,cerevisiae,False
k141_7695,316,26443,62.1448,4868,paradoxus,False
k141_12147,1367,126829,82.5808,19413,uvarum,False
k141_12150,19,1203,76.0218,337,mikatae,False
k141_611,432,48201,81.3974,15213,waltii,False
k141_13878,1532,147580,81.0401,41577,waltii,False
k141_13884,174,5530,548.681,15164,cerevisiae,False
k141_7706,27,3144,94.5401,546,Rhinovirus,True
k141_12159,55,5507,58.9886,767,paradoxus,False
k141_12842,3471,310146,76.2803,57676,wickerhamii,False
k141_12160,10,1516,203.045,323,waltii,False
k141_3155,328,28379,89.7279,6857,waltii,False
k141_12162,26,3460,5092.26,107952,cerevisiae,False
k141_12849,62,2692,3258.16,138846,cerevisiae,False
k141_12165,21,1500,314.006,150,cerevisiae,False
k141_12851,50,3567,49.6959,358,paradoxus,False
k141_13885,213,15847,89.7365,3356,castellii,False
k141_8567,480,42953,105.393,17707,kluyveri,False
k141_1488,926,70669,87.1009,19401,mikatae,False
k141_613,342,30159,88.0789,5587,mikatae,False
k141_9540,723,58377,72.8037,14101,lactis,False
k141_9541,43,3534,86.6891,696,paradoxus,False
k141_614,98,9043,177.735,2812,mikatae,False
k141_616,9,1209,13.9868,47,kudriavzevii,False
k141_3159,172,13550,54.5508,2605,Enterovirus,True
k141_6725,429,34633,252.17,24546,cerevisiae,False
k141_13889,14,1039,455.571,541,Influenzavirus,True
k141_6734,14,1337,9.88206,29,kudriavzevii,False
k141_13890,59,6271,80.917,1035,Rhinovirus,True
k141_6737,19,1103,42.8531,184,Rhinovirus,True
k141_3161,197,14656,181.317,5582,cerevisiae,False
k141_13893,31,6004,148.607,1964,kluyveri,False
k141_6738,98,8792,249.897,3776,cerevisiae,False
k141_13897,20,1103,10.4701,23,kudriavzevii,False
k141_3162,40,3118,52.1978,543,paradoxus,False
k141_6741,23,1426,10.6458,29,kudriavzevii,False
k141_13898,26,2519,226.873,490,Enterovirus,True
k141_13903,13,1159,12.4668,47,kudriavzevii,False
k141_617,31,6974,134.207,2056,kluyveri,False
k141_1489,199,21587,191.249,8256,mikatae,False
k141_1490,19,2779,93.1704,250,mikatae,False
k141_5128,1016,96676,97.6395,36654,kluyveri,False
k141_619,116,8762,102.616,2764,kluyveri,False
k141_6745,163,12441,54.3132,2290,paradoxus,False
k141_1492,103,10157,53.2841,1583,paradoxus,False
k141_1494,19,1734,10.5865,32,kudriavzevii,False
k141_12169,714,48805,98.5921,10597,castellii,False
k141_1496,50,1861,868.435,6007,cerevisiae,False
k141_8568,458,40120,86.0399,7907,mikatae,False
k141_8569,16,1369,58.0558,159,waltii,False
k141_1498,67,3195,1956.22,49089,waltii,False
k141_10326,1254,99266,115.286,34791,mikatae,False
k141_13905,101,8251,63.1027,2987,Enterovirus,True
k141_13906,30,2189,61.2099,424,paradoxus,False
k141_4116,1288,105305,78.055,36371,lactis,False
k141_4117,35,2608,101.009,606,Enterovirus,True
k141_624,113,11686,184.25,2684,uvarum,False
k141_12170,223,15235,105.553,3653,castellii,False
k141_8570,224,24770,81.2746,6214,waltii,False
k141_625,116,9524,53.7601,1179,paradoxus,False
k141_12171,169,16744,81.3041,2115,uvarum,False
k141_627,117,8451,287.865,8384,cerevisiae,False
k141_628,16,1230,20.487,12,Herpesvirus,True
k141_12852,818,70058,89.5823,15108,stipitis,False
k141_629,197,16147,57.9711,2668,paradoxus,False
k141_1504,360,30286,288.021,21771,cerevisiae,False
k141_630,33,2891,64.3594,400,Coronavirus,True
k141_13908,518,49846,105.688,22228,kluyveri,False
k141_11044,2169,167707,73.5717,57543,Herpesvirus,True
k141_5129,762,62619,82.5338,12373,mikatae,False
k141_13909,66,6537,120.12,2239,kluyveri,False
k141_5130,39,3305,62.3271,395,paradoxus,False
k141_11046,38,4446,57.1972,806,Rhinovirus,True
k141_1506,28,4244,132.157,2223,kluyveri,False
k141_1507,226,16146,49.0997,1985,paradoxus,False
k141_632,226,21171,100.795,6426,kluyveri,False
k141_1508,17,1550,333.204,372,cerevisiae,False
k141_2262,1543,146432,79.1947,27423,wickerhamii,False
k141_12857,422,38574,92.0685,15165,kluyveri,False
k141_3163,1160,85034,70.4185,15105,wickerhamii,False
k141_6071,3044,262502,87.2412,57558,stipitis,False
k141_4119,685,68268,107.573,26275,Rhinovirus,True
k141_3164,19,2308,176.873,661,cerevisiae,False
k141_6072,21,2485,88.9353,433,waltii,False
k141_6074,15,1264,9.89677,22,kudriavzevii,False
k141_11053,130,10204,298.742,5159,cerevisiae,False
k141_5133,100,8596,108.409,2618,kluyveri,False
k141_6747,993,70134,85.8045,21558,Herpesvirus,True
k141_8571,514,41372,60.8104,7881,Rhinovirus,True
k141_8572,14,1442,20.5139,21,kudriavzevii,False
k141_11061,33,3073,226.262,1900,cerevisiae,False
k141_5135,39,3915,90.7145,1070,kluyveri,False
k141_11064,16,1179,8.94752,34,Enterovirus,True
k141_12858,14,1883,97.2372,422,uvarum,False
k141_12859,73,6883,79.7007,1226,mikatae,False
k141_12860,20,1280,47.1009,173,paradoxus,False
k141_636,87,11005,70.8486,1591,Coronavirus,True
k141_638,19,1083,61.6088,114,paradoxus,False
k141_12173,470,52397,103.432,16962,kluyveri,False
k141_2265,56,6312,82.2574,1160,uvarum,False
k141_3165,45,3463,39.2928,869,paradoxus,False
k141_4126,30,2706,54.5098,571,paradoxus,False
k141_1510,151,15771,174.859,4961,mikatae,False
k141_1511,17,1854,18.5604,34,kudriavzevii,False
k141_6076,104,8129,280.093,4432,cerevisiae,False
k141_6079,11,1342,106.154,94,uvarum,False
k141_1512,32,2852,67.8479,721,paradoxus,False
k141_6081,99,7847,57.0231,1188,Coronavirus,True
k141_2266,250,22613,403.296,18911,cerevisiae,False
k141_2271,11,1026,12.1895,27,kudriavzevii,False
k141_8573,221,14873,179.926,5485,cerevisiae,False
k141_12176,32,3608,304.755,1388,cerevisiae,False
k141_9543,1520,119546,77.5019,33746,lactis,False
k141_8574,31,2985,82.5834,662,mikatae,False
k141_8576,31,2522,294.737,1007,cerevisiae,False
k141_9544,64,4348,70.1189,531,mikatae,False
k141_13911,480,44107,109.294,17074,kluyveri,False
k141_4131,237,18659,55.2697,3448,paradoxus,False
k141_9545,35,3377,155.663,352,uvarum,False
k141_9546,20,2193,87.3647,445,mikatae,False
k141_10329,1504,121756,74.646,36169,lactis,False
k141_2275,23,2089,11.3672,34,kudriavzevii,False
k141_12862,345,29973,64.4726,4581,paradoxus,False
k141_6086,121,11406,84.3058,2271,mikatae,False
k141_7707,1962,163432,72.1913,36048,wickerhamii,False
k141_6749,484,44876,104.214,17343,kluyveri,False
k141_6752,17,1335,11.0295,18,kudriavzevii,False
k141_7708,29,3581,247.556,1132,cerevisiae,False
k141_6087,85,6852,55.5051,856,Coronavirus,True
k141_6089,8,1351,223.263,365,mikatae,False
k141_6090,15,1374,12.0458,34,kudriavzevii,False
k141_1513,525,35007,98.6789,8457,castellii,False
k141_7711,90,8199,74.3986,2149,mikatae,False
k141_1517,25,2803,911.275,2615,mikatae,False
k141_6096,83,5599,57.4382,786,Herpesvirus,True
k141_10330,69,5149,62.1844,1192,paradoxus,False
k141_10333,7,1112,81.3472,197,paradoxus,False
k141_6757,78,7428,53.2051,938,Rhinovirus,True
k141_6764,13,2132,63.5262,790,paradoxus,False
k141_6765,53,5019,55.6611,705,paradoxus,False
k141_6766,20,1339,10.5114,14,kudriavzevii,False
k141_5136,748,71482,80.2902,12910,uvarum,False
k141_10345,127,11400,70.084,2586,paradoxus,False
k141_10347,14,1461,8.44622,14,kudriavzevii,False
k141_9547,563,40747,91.546,13507,castellii,False
k141_7713,230,23739,171.401,13294,waltii,False
k141_7714,39,2540,45.2121,272,paradoxus,False
k141_1518,385,33525,302.821,23364,cerevisiae,False
k141_11067,750,67194,82.6259,12161,Influenzavirus,True
k141_10350,137,11084,280.743,8305,cerevisiae,False
k141_5137,169,15286,56.6186,2574,paradoxus,False
k141_9548,183,15632,91.1113,5254,castellii,False
k141_6768,224,19572,98.7012,6889,kluyveri,False
k141_11068,177,17988,95.4869,2215,uvarum,False
k141_11069,14,1044,10.2081,12,kudriavzevii,False
k141_10352,179,10389,62.9827,1191,uvarum,False
k141_6772,93,8210,76.9375,931,uvarum,False
k141_5138,143,16451,43.8363,312,gossypii,False
k141_6773,31,2909,269.009,914,cerevisiae,False
k141_12863,580,53102,95.3151,21253,kluyveri,False
k141_639,1183,80340,100.04,17143,castellii,False
k141_12864,19,1548,10.8941,25,kudriavzevii,False
k141_640,17,1425,9.91373,31,kudriavzevii,False
k141_12865,15,1775,96.0265,1559,kluyveri,False
k141_2278,641,53436,286.516,43434,cerevisiae,False
k141_641,27,2467,110.431,249,mikatae,False
k141_2279,7,1004,40.3724,162,paradoxus,False
k141_2280,19,1835,53.7199,312,paradoxus,False
k141_12866,79,6850,77.1124,835,Herpesvirus,True
k141_12867,23,2079,67.014,466,paradoxus,False
k141_4133,1051,82157,72.0785,22520,lactis,False
k141_12877,12,1590,14.5576,56,kudriavzevii,False
k141_4134,16,3705,137.994,1436,kluyveri,False
k141_12879,67,4739,55.579,688,paradoxus,False
k141_4137,20,1470,376.095,367,cerevisiae,False
k141_7716,451,36909,280.993,30453,cerevisiae,False
k141_6774,16,1296,85.2487,190,Enterovirus,True
k141_6775,23,2468,47.0621,378,paradoxus,False
k141_5142,15,1881,230.633,993,castellii,False
k141_13912,1143,80882,92.7835,18232,castellii,False
k141_10353,206,14248,264.201,9978,cerevisiae,False
k141_13913,35,3019,154.273,833,wickerhamii,False
k141_13914,22,1461,9.66972,48,kudriavzevii,False
k141_10354,48,3570,63.7819,564,paradoxus,False
k141_10355,46,3775,60.7404,964,paradoxus,False
k141_10356,11,1149,713.167,714,cerevisiae,False
k141_8577,1399,92966,94.7837,32216,castellii,False
k141_11075,271,20757,144.861,7270,cerevisiae,False
k141_13917,98,9053,91.6701,783,uvarum,False
k141_5146,189,18963,97.6722,11184,kluyveri,False
k141_8579,98,9681,79.4802,1111,uvarum,False
k141_7717,36,3117,101.0,1305,lactis,False
k141_1519,352,36591,100.163,17487,kluyveri,False
k141_6777,128,11762,91.5179,4096,kluyveri,False
k141_12178,1561,100607,92.2015,26287,castellii,False
k141_1520,15,2336,13.4858,106,kudriavzevii,False
k141_7718,68,5787,49.3202,1363,paradoxus,False
k141_7719,11,1195,12.2172,27,kudriavzevii,False
k141_6783,33,3754,328.175,3660,waltii,False
k141_643,406,35451,317.292,27264,cerevisiae,False
k141_6784,27,1383,34.4745,118,waltii,False
k141_12880,163,17054,65.2471,4587,paradoxus,False
k141_1523,108,9817,87.855,5765,kluyveri,False
k141_1525,52,4314,54.8725,1047,paradoxus,False
k141_12185,187,13937,289.045,8519,cerevisiae,False
k141_8580,139,11862,86.3131,2643,mikatae,False
k141_6785,202,17269,83.3608,2779,mikatae,False
k141_8583,23,2089,69.1279,194,mikatae,False
k141_10357,341,26739,96.4296,8940,kluyveri,False
k141_9549,609,57758,105.199,21582,kluyveri,False
k141_10358,70,5863,56.318,931,paradoxus,False
k141_10361,7,1131,1132.68,946,mikatae,False
k141_9553,84,5439,51.553,778,paradoxus,False
k141_13926,283,22701,290.281,24505,cerevisiae,False
k141_13928,22,2138,596.982,709,Influenzavirus,True
k141_1532,24,2912,64.4493,411,Influenzavirus,True
k141_1533,17,1227,10.6249,75,kudriavzevii,False
k141_12881,285,21635,53.255,3901,paradoxus,False
k141_11077,422,38598,302.211,36075,cerevisiae,False
k141_644,280,23378,65.0524,3131,paradoxus,False
k141_645,10,1131,33.1193,43,kudriavzevii,False
k141_8589,274,22512,75.3879,3032,uvarum,False
k141_1538,261,21323,61.7428,4753,paradoxus,False
k141_8592,67,6180,96.2156,1832,kluyveri,False
k141_6787,174,16469,62.6009,3364,paradoxus,False
k141_8594,20,2405,102.205,303,uvarum,False
k141_5149,443,37122,309.134,27710,cerevisiae,False
k141_9557,187,12445,57.7619,2299,paradoxus,False
k141_648,79,14975,126.862,4368,kluyveri,False
k141_5150,39,2878,276.876,2418,cerevisiae,False
k141_6791,101,7772,308.022,5925,cerevisiae,False
k141_650,12,1698,104.491,659,kluyveri,False
k141_1539,18,4180,217.345,1029,Rhinovirus,True
k141_12190,299,32027,74.0923,8254,waltii,False
k141_12885,71,6888,83.5108,887,uvarum,False
k141_3166,1654,174831,85.8727,46705,waltii,False
k141_652,46,4100,57.5248,735,paradoxus,False
k141_5161,9,1082,83.3423,112,uvarum,False
k141_5168,54,3435,13.491,41,kudriavzevii,False
k141_13929,327,30618,104.986,9482,kluyveri,False
k141_659,44,11097,138.18,3512,kluyveri,False
k141_5171,167,15855,105.728,9491,kluyveri,False
k141_6794,315,25445,54.6762,4367,paradoxus,False
k141_12199,231,18266,53.6366,3793,paradoxus,False
k141_3168,154,12661,61.9326,2138,paradoxus,False
k141_3170,33,3325,55.3531,1152,paradoxus,False
k141_1542,293,23327,85.212,3569,Herpesvirus,True
k141_11081,395,39830,84.6396,7267,uvarum,False
k141_11083,75,6135,54.2251,892,paradoxus,False
k141_1543,77,8080,66.0882,1870,paradoxus,False
k141_6114,1467,143507,80.7496,43279,waltii,False
k141_7722,659,87740,48.4239,1983,gossypii,False
k141_6795,43,4951,429.701,4386,cerevisiae,False
k141_5182,28,1992,63.1998,222,paradoxus,False
k141_9560,534,44916,72.0011,8364,wickerhamii,False
