Bin,Contig,Restriction sites,Length,Coverage,Self Contact,Type,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species
MAG_36,"contig_15831, contig_22352, contig_29283, contig_33583, contig_33949, contig_33977, contig_35523, contig_3799, contig_38257, contig_43521, contig_44885, contig_47365, contig_51132, contig_54764, contig_54979, contig_55775, contig_56162, contig_56797, contig_56866, contig_57384, contig_58856, contig_59883, contig_60562, contig_60716",13952,1967314,4438,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_Unspecified Lawsonibacter
MAG_360,"contig_32347, contig_40358, contig_40836, contig_41802, contig_48637, contig_55677, contig_56948, contig_58634, contig_59800",7909,810451,1302,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_Unspecified Avoscillospira
MAG_361,"contig_25229, contig_32112, contig_33023, contig_35146, contig_37955, contig_43171, contig_46798, contig_49891, contig_58663",3241,351661,789,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_362,"contig_19223, contig_32322, contig_38678, contig_43880, contig_46552, contig_50113, contig_50137, contig_52899, contig_54136",3756,321098,467,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_363,"contig_34627, contig_37836, contig_41869, contig_4949, contig_4957, contig_54314, contig_632, contig_7613, contig_7614",11275,743010,1949,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_364,"contig_15758, contig_17221, contig_17694, contig_18539, contig_22395, contig_31512, contig_33300, contig_3693, contig_55283",4196,901781,835,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_365,"contig_15463, contig_19956, contig_23703, contig_2586, contig_26916, contig_32651, contig_33061, contig_46877, contig_57076",4880,743139,1299,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_Unspecified Dysosmobacter
MAG_366,"contig_29677, contig_39439, contig_43606, contig_43998, contig_48083, contig_49350, contig_49936, contig_57073, contig_60525",6726,520440,12021,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_367,"contig_12486, contig_16733, contig_16734, contig_25365, contig_3938, contig_44390, contig_49347, contig_57632, contig_60076",17591,1338756,17570,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_368,"contig_16898, contig_18252, contig_18587, contig_30261, contig_34042, contig_3959, contig_40000, contig_4613, contig_49942",4744,432004,2211,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_369,"contig_11200, contig_13994, contig_1733, contig_19029, contig_606, contig_7771, contig_9913, contig_9933",40079,2754861,3560,0,chromosome,d_Bacteria,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Longicatena,s_Unspecified Longicatena
MAG_37,"contig_10731, contig_15108, contig_16656, contig_17628, contig_17676, contig_21505, contig_22167, contig_24157, contig_28207, contig_28868, contig_32503, contig_34677, contig_39506, contig_4037, contig_4038, contig_43770, contig_43776, contig_49851, contig_53958, contig_58667, contig_5933, contig_59428, contig_59448, contig_833",18939,3430671,337143,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_370,"contig_31524, contig_32902, contig_39912, contig_44544, contig_53284, contig_58579, contig_60711, contig_8323, contig_9832",5204,609010,542,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_UBA644,g_UBA644,s_Unspecified UBA644
MAG_371,"contig_26279, contig_31778, contig_38970, contig_38973, contig_41024, contig_51876, contig_55340, contig_7618",18757,2149088,3813,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UBA1740,s_Unspecified UBA1740
MAG_372,"contig_25981, contig_38788, contig_7973",32143,1871287,4136,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_373,"contig_18787, contig_24968, contig_26813, contig_27537, contig_3742, contig_51656, contig_53166, contig_54017, contig_6210",8026,895696,970,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_Unspecified Dysosmobacter
MAG_374,"contig_21668, contig_32836, contig_35503, contig_36054, contig_40161, contig_41982, contig_44328, contig_47936, contig_51702",6734,396668,245,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_375,"contig_1269, contig_14896, contig_21364, contig_53485, contig_56111, contig_58357, contig_58527, contig_59172, contig_60538",7785,563591,4035,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_376,"contig_19107, contig_20589, contig_32417, contig_34832, contig_5337, contig_54261, contig_58387, contig_60587, contig_60654",4860,507301,3069,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1279,s_Unspecified UMGS1279
MAG_377,"contig_29458, contig_31813, contig_43524, contig_43980, contig_46156, contig_51851, contig_52328, contig_53298, contig_53769",6944,513911,6421,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_378,"contig_20908, contig_25682, contig_3857, contig_45761, contig_46388, contig_46923, contig_52121, contig_53149, contig_53888",4418,861149,3618,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Bittarella,s_Bittarella massiliensis
MAG_379,"contig_10923, contig_11894, contig_14304, contig_16948, contig_19923, contig_32962, contig_34952, contig_4660, contig_54665",4423,706032,5893,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_38,"contig_11881, contig_14260, contig_20871, contig_22591, contig_22958, contig_2896, contig_3245, contig_3246, contig_33191, contig_33645, contig_4273, contig_43987, contig_47932, contig_48888, contig_49444, contig_52285, contig_52523, contig_53542, contig_55753, contig_55906, contig_5719, contig_57339, contig_57543, contig_60007, contig_9740",19869,2096699,7185,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_380,"contig_11016, contig_1765, contig_1766, contig_32885, contig_37177, contig_43120, contig_44674, contig_47907, contig_54401",2852,489204,2932,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_381,"contig_15847, contig_30658, contig_40059, contig_41715, contig_47521, contig_49525, contig_55025, contig_58270, contig_60396",2529,308275,3363,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Eubacteriaceae,g_Eubacterium,s_Unspecified Eubacterium
MAG_382,"contig_13867, contig_15098, contig_22932, contig_31282, contig_3189, contig_38775, contig_39801, contig_42376, contig_46857",12655,1264849,2024,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_Unspecified UBA4068,g_Unspecified UBA4068,s_Unspecified UBA4068
MAG_383,"contig_12497, contig_24478, contig_31122, contig_38281, contig_46102, contig_54470, contig_57843, contig_58336, contig_60926",29873,3423320,20985,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG1893,s_RGIG1893 sp017397075
MAG_384,"contig_14109, contig_33201, contig_53319, contig_54396, contig_55539, contig_55960, contig_55961, contig_8936",8762,1135855,4300,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_UBA1381,f_UBA1381,g_UBA4716,s_Unspecified UBA4716
MAG_385,"contig_12894, contig_20135, contig_2358, contig_2363, contig_2373, contig_31878, contig_35649, contig_59752, contig_60167",17304,2103756,2790,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Enterenecus,s_Unspecified Enterenecus
MAG_386,"contig_23125, contig_54227, contig_55333, contig_55525, contig_55527, contig_58112, contig_58982, contig_59504, contig_59971",22898,4662921,11098,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides uniformis
MAG_387,"contig_18282, contig_23268, contig_27994, contig_29325, contig_42574, contig_46630, contig_54744, contig_59067, contig_60763",29479,2567627,3882,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_SIG685,s_Unspecified SIG685
MAG_388,"contig_22894, contig_36378, contig_36708, contig_40404, contig_40993, contig_42073, contig_46553, contig_47638, contig_48440",4089,370203,5428,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_389,"contig_15708, contig_17066, contig_21094, contig_21097, contig_21106, contig_21107, contig_23482, contig_35092, contig_57581",23946,3058460,11383,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_Unspecified UBA1081
MAG_39,"contig_13569, contig_19872, contig_23267, contig_23652, contig_25236, contig_27450, contig_33340, contig_33369, contig_34217, contig_35213, contig_35300, contig_35932, contig_39141, contig_39957, contig_41098, contig_41209, contig_41603, contig_43759, contig_44189, contig_44990, contig_47226, contig_48144, contig_48183, contig_59066, contig_59111",2229,664872,46030,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_390,"contig_12804, contig_20743, contig_28280, contig_56003, contig_57432, contig_57818, contig_60498, contig_60741, contig_60863",18555,1446342,6214,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_391,"contig_10924, contig_16218, contig_33840, contig_46796, contig_5660",19707,1307993,2407,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_392,"contig_14379, contig_25900, contig_26729, contig_28048, contig_32104, contig_54589, contig_56490, contig_56623, contig_672",20668,2885147,12010,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_Unspecified Lawsonibacter
MAG_393,"contig_12154, contig_15434, contig_15697, contig_30433, contig_41967, contig_44743, contig_4908, contig_54951, contig_55798",31120,2962366,7481,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Unspecified Ruminococcaceae,s_Unspecified Ruminococcaceae
MAG_394,contig_44406,1151,72313,53,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_395,"contig_13090, contig_27466, contig_3387, contig_37798, contig_39527, contig_51694, contig_53037, contig_54741, contig_54935",34450,2834808,4402,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_DTU089,s_Unspecified DTU089
MAG_396,"contig_1392, contig_24418, contig_5049, contig_60667",4147,810049,17078,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_397,"contig_2068, contig_21899, contig_36589, contig_44796, contig_451, contig_4896, contig_60691, contig_8654, contig_8655",35044,3273960,25028,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Unspecified Lachnospiraceae,s_Unspecified Lachnospiraceae
MAG_398,"contig_17138, contig_29413, contig_29426, contig_38329, contig_43564, contig_47331, contig_52259, contig_53397, contig_59368",25209,2874689,11990,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_Unspecified Avoscillospira
MAG_399,"contig_10277, contig_12347, contig_12363, contig_21512, contig_21513, contig_21514, contig_22624, contig_42012, contig_56124",23786,3109087,29048,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_SIG332,s_Unspecified SIG332
MAG_4,"contig_14904, contig_19963, contig_24395, contig_25705, contig_25713, contig_28015, contig_31208, contig_3442, contig_34628, contig_35272, contig_37342, contig_38542, contig_38857, contig_47317, contig_50347, contig_50469, contig_50616, contig_52071, contig_52275, contig_54170, contig_54482, contig_56035, contig_57014, contig_57636, contig_58137, contig_58306, contig_58766, contig_58933, contig_59015, contig_59854, contig_59891, contig_60736, contig_60802, contig_8950, contig_9045, contig_9856",19538,2294630,8064,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_Unspecified Acutalibacteraceae,s_Unspecified Acutalibacteraceae
MAG_40,"contig_19952, contig_22366, contig_23114, contig_23115, contig_26188, contig_30494, contig_31402, contig_33814, contig_37374, contig_37774, contig_40278, contig_42579, contig_45475, contig_47524, contig_48295, contig_49529, contig_51287, contig_51790, contig_52114, contig_58436, contig_59912, contig_60304, contig_60457, contig_60723",16577,1803332,2889,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_400,"contig_10696, contig_20398, contig_31798, contig_37645, contig_3971, contig_43496, contig_44595, contig_50621",13877,1479741,1296,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_UBA1381,f_UBA1381,g_RGIG9115,s_Unspecified RGIG9115
MAG_401,"contig_23804, contig_33950, contig_34195, contig_40449, contig_46370, contig_50608, contig_51416, contig_53887",2193,195863,2195,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_402,"contig_12895, contig_25320, contig_26503, contig_30624, contig_40434, contig_47816, contig_47851, contig_54339",1385,202701,3567,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_403,"contig_35880, contig_54135, contig_54305, contig_56584, contig_57229, contig_58445",24518,1534156,2273,0,chromosome,d_Bacteria,k_Bacteria,p_Firmicutes,c_Bacilli,o_RFN20,f_CAG-449,g_Unspecified CAG-449,s_Unspecified CAG-449
MAG_404,"contig_16603, contig_16605, contig_38843, contig_50599, contig_51686, contig_53946, contig_58994, contig_59464",8623,844159,629,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_405,"contig_10337, contig_33448, contig_40871, contig_49097, contig_49464, contig_51260, contig_55568, contig_59465",4840,606568,806,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_406,"contig_16008, contig_1634, contig_1943, contig_3942, contig_41210, contig_55184, contig_55629, contig_9396",4859,757188,14456,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_CAG-475,s_Unspecified CAG-475
MAG_407,"contig_28715, contig_29658, contig_32086, contig_36614, contig_38149, contig_45186, contig_47448, contig_59673",4114,386703,457,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_Unspecified Blautia_A
MAG_408,"contig_14717, contig_21372, contig_21427, contig_23541, contig_24469, contig_35797, contig_52541, contig_53167",3421,505750,1251,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_409,"contig_20790, contig_31153, contig_39354, contig_41263, contig_42780, contig_44219, contig_47954, contig_9728",2738,316147,706,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_41,"contig_11503, contig_17511, contig_26965, contig_31764, contig_33316, contig_34828, contig_38734, contig_42239, contig_44750, contig_44823, contig_45281, contig_45926, contig_46208, contig_46708, contig_46979, contig_50927, contig_51139, contig_52248, contig_53823, contig_57930, contig_58443, contig_60090, contig_60646, contig_60914",12759,1265567,5105,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Anaerofustaceae,g_Unspecified Anaerofustaceae,s_Unspecified Anaerofustaceae
MAG_410,"contig_32274, contig_54007, contig_54963, contig_57553, contig_58218, contig_59235, contig_60063, contig_60615",14734,992310,2092,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_G,s_Clostridium_G cochlearium
MAG_411,"contig_12152, contig_15256, contig_16879, contig_18283, contig_18648, contig_20792, contig_29494, contig_58097",2049,283959,451,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_412,"contig_19150, contig_32292, contig_34522, contig_45467, contig_46193, contig_47010, contig_54112, contig_55065",5433,588357,1179,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA5755,g_Unspecified UBA5755,s_Unspecified UBA5755
MAG_413,"contig_22224, contig_45141, contig_49894, contig_50636, contig_53179, contig_55712, contig_57702, contig_59370",7346,836902,912,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RGIG1743,s_RGIG1743 sp017399105
MAG_414,"contig_14758, contig_32339, contig_46353, contig_4717, contig_55402",17409,1831063,1206,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_Unspecified UBA1242,s_Unspecified UBA1242
MAG_415,"contig_14110, contig_14112, contig_18607, contig_18890, contig_33997, contig_56449, contig_56458, contig_8377",7579,898307,1982,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_UBA1381,f_UBA1381,g_UBA4716,s_Unspecified UBA4716
MAG_416,"contig_31055, contig_33799, contig_43106, contig_43658, contig_46866, contig_51923, contig_60642, contig_60770",5461,569845,550,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_417,"contig_21906, contig_37444, contig_38684, contig_47461, contig_49822, contig_50148, contig_53461, contig_53580",2709,252720,368,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_418,"contig_14815, contig_19158, contig_42052, contig_48817, contig_50344, contig_56562, contig_57439, contig_9216",18412,1781714,4399,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_Unspecified UMGS1696
